"","Year","State","Type","Measure","Material","Value","Chemical"
"976",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BACILLUS PUMILUS = 6485)","(NA)","FUNGICIDE"
"977",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BACILLUS SUBTILIS = 6479)","(NA)","FUNGICIDE"
"978",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BLAD = 30006)","(D)","FUNGICIDE"
"979",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BORAX DECAHYDRATE = 11102)","(D)","FUNGICIDE"
"980",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BOSCALID = 128008)","1,800","FUNGICIDE"
"981",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CAPTAN = 81301)","94,800","FUNGICIDE"
"982",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"983",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(COPPER OCTANOATE = 23306)","(D)","FUNGICIDE"
"984",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CYFLUFENAMID = 555550)","100","FUNGICIDE"
"985",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CYPRODINIL = 288202)","4,900","FUNGICIDE"
"986",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(DIFENOCONAZOLE = 128847)","(D)","FUNGICIDE"
"987",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FENHEXAMID = 90209)","3,100","FUNGICIDE"
"988",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUDIOXONIL = 71503)","3,300","FUNGICIDE"
"989",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUOPYRAM = 80302)","1,600","FUNGICIDE"
"990",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUXAPYROXAD = 138009)","1,100","FUNGICIDE"
"991",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FOSETYL-AL = 123301)","(D)","FUNGICIDE"
"992",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(IPRODIONE = 109801)","(D)","FUNGICIDE"
"993",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ISOFETAMID = 270000)","(D)","FUNGICIDE"
"994",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(MEFENOXAM = 113502)","2,000","FUNGICIDE"
"995",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(MYCLOBUTANIL = 128857)","1,100","FUNGICIDE"
"996",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PENTHIOPYRAD = 90112)","2,900","FUNGICIDE"
"997",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(POLYOXIN D ZINC SALT = 230000)","300","FUNGICIDE"
"998",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(POTASSIUM BICARBON. = 73508)","15,200","FUNGICIDE"
"999",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PROPICONAZOLE = 122101)","1,000","FUNGICIDE"
"1000",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PYRACLOSTROBIN = 99100)","2,300","FUNGICIDE"
"1001",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PYRIMETHANIL = 288201)","2,800","FUNGICIDE"
"1002",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(QUINOLINE = 55459)","900","FUNGICIDE"
"1003",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(STREPTOMYCES LYDICUS = 6327)","(NA)","FUNGICIDE"
"1004",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SULFUR = 77501)","298,200","FUNGICIDE"
"1005",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TETRACONAZOLE = 120603)","400","FUNGICIDE"
"1006",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(THIOPHANATE-METHYL = 102001)","1,100","FUNGICIDE"
"1007",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(THIRAM = 79801)","20,100","FUNGICIDE"
"1008",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TOTAL)","466,900","FUNGICIDE"
"1009",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TRIFLOXYSTROBIN = 129112)","2,000","FUNGICIDE"
"1010",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TRIFLUMIZOLE = 128879)","1,900","FUNGICIDE"
"1011",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUMIOXAZIN = 129034)","100","HERBICIDE"
"1012",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"1013",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(GLYPHOSATE POT. SALT = 103613)","(D)","HERBICIDE"
"1014",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"1015",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(OXYFLUORFEN = 111601)","800","HERBICIDE"
"1016",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PENDIMETHALIN = 108501)","2,700","HERBICIDE"
"1017",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"1018",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TOTAL)","7,200","HERBICIDE"
"1019",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ABAMECTIN = 122804)","200","INSECTICIDE"
"1020",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ACEQUINOCYL = 6329)","1,400","INSECTICIDE"
"1021",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ACETAMIPRID = 99050)","1,200","INSECTICIDE"
"1022",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(AZADIRACHTIN = 121701)","600","INSECTICIDE"
"1023",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BIFENAZATE = 586)","5,100","INSECTICIDE"
"1024",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BIFENTHRIN = 128825)","1,100","INSECTICIDE"
"1025",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BT KURSTAK ABTS-1857 = 6523)","(NA)","INSECTICIDE"
"1026",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"1027",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BT KURSTAKI SA-11 = 6519)","(NA)","INSECTICIDE"
"1028",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BT SUB AIZAWAI GC-91 = 6426)","(NA)","INSECTICIDE"
"1029",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BUPROFEZIN = 275100)","(D)","INSECTICIDE"
"1030",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","(NA)","INSECTICIDE"
"1031",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CARBARYL = 56801)","(D)","INSECTICIDE"
"1032",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CHLORANTRANILIPROLE = 90100)","600","INSECTICIDE"
"1033",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CHLORPYRIFOS = 59101)","(D)","INSECTICIDE"
"1034",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","(NA)","INSECTICIDE"
"1035",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CYANTRANILIPROLE = 90098)","(D)","INSECTICIDE"
"1036",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB"," ","1,800","INSECTICIDE"
"1037",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(DIAZINON = 57801)","(D)","INSECTICIDE"
"1038",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(EMAMECTIN BENZOATE = 122806)","(D)","INSECTICIDE"
"1039",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ETOXAZOLE = 107091)","(D)","INSECTICIDE"
"1040",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FENBUTATIN-OXIDE = 104601)","(D)","INSECTICIDE"
"1041",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FENPROPATHRIN = 127901)","1,100","INSECTICIDE"
"1042",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FENPYROXIMATE = 129131)","100","INSECTICIDE"
"1043",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLONICAMID = 128016)","1,300","INSECTICIDE"
"1044",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUPYRADIFURONE = 122304)","700","INSECTICIDE"
"1045",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(HEXYTHIAZOX = 128849)","800","INSECTICIDE"
"1046",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(IMIDACLOPRID = 129099)","4,100","INSECTICIDE"
"1047",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(LAMBDA-CYHALOTHRIN = 128897)","(D)","INSECTICIDE"
"1048",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(MALATHION = 57701)","8,000","INSECTICIDE"
"1049",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(METHOXYFENOZIDE = 121027)","1,000","INSECTICIDE"
"1050",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(NALED = 34401)","5,000","INSECTICIDE"
"1051",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(NEEM OIL = 25006)","(D)","INSECTICIDE"
"1052",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(NEEM OIL","90,500","INSECTICIDE"
"1053",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(NOVALURON = 124002)","1,700","INSECTICIDE"
"1054",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PIPERONYL BUTOXIDE = 67501)","(D)","INSECTICIDE"
"1055",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(POTASSIUM SALTS = 79021)","(D)","INSECTICIDE"
"1056",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PYRETHRINS = 69001)","400","INSECTICIDE"
"1057",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PYRIPROXYFEN = 129032)","(D)","INSECTICIDE"
"1058",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SPINETORAM = 110007)","800","INSECTICIDE"
"1059",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SPINOSAD = 110003)","700","INSECTICIDE"
"1060",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SPIROMESIFEN = 24875)","1,000","INSECTICIDE"
"1061",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SPIROTETRAMAT = 392201)","(D)","INSECTICIDE"
"1062",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(SULFOXAFLOR = 5210)","(D)","INSECTICIDE"
"1063",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(THIAMETHOXAM = 60109)","400","INSECTICIDE"
"1064",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TOTAL)","134,400","INSECTICIDE"
"1065",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(ACIBENZOLAR-S-METHYL = 61402)","(D)","OTHER"
"1066",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","(NA)","OTHER"
"1067",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","(NA)","OTHER"
"1068",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(BT KURSTAKI SA-12 = 6518)","(NA)","OTHER"
"1069",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CAPRIC ACID = 128955)","(D)","OTHER"
"1070",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CAPRYLIC ACID = 128919)","(D)","OTHER"
"1071",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(CHLOROPICRIN = 81501)","2,749,500","OTHER"
"1072",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(DICHLOROPROPENE = 29001)","668,000","OTHER"
"1073",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(FLUTRIAFOL = 128940)","400","OTHER"
"1074",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(GLIOCLADIUM VIRENS = 129000)","(D)","OTHER"
"1075",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(IRON PHOSPHATE = 34903)","(D)","OTHER"
"1076",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(METALDEHYDE = 53001)","(D)","OTHER"
"1077",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(METAM-POTASSIUM = 39002)","(D)","OTHER"
"1078",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(METAM-SODIUM = 39003)","(D)","OTHER"
"1079",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(PAECILOMYCES FUMOSOR = 115002)","(D)","OTHER"
"1080",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(POTASSIUM SILICATE = 72606)","(D)","OTHER"
"1081",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(REYNOUTRIA SACHALINE = 55809)","1,700","OTHER"
"1082",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB","(TOTAL)","3,586,800","OTHER"
"1083",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB"," ","10,676,000","(NITROGEN)"
"1084",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB"," ","5,745,000","(PHOSPHATE)"
"1085",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB"," ","10,583,000","(POTASH)"
"1086",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB"," ","2,637,000","(SULFUR)"
"1087",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","0.213","FUNGICIDE"
"1088",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)","(NA)","FUNGICIDE"
"1089",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","(NA)","FUNGICIDE"
"1090",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BACILLUS PUMILUS = 6485)","(NA)","FUNGICIDE"
"1091",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BACILLUS SUBTILIS = 6479)","(NA)","FUNGICIDE"
"1092",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BLAD = 30006)","(D)","FUNGICIDE"
"1093",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BORAX DECAHYDRATE = 11102)","(D)","FUNGICIDE"
"1094",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BOSCALID = 128008)","0.358","FUNGICIDE"
"1095",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CAPTAN = 81301)","1.878","FUNGICIDE"
"1096",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"1097",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(COPPER OCTANOATE = 23306)","(D)","FUNGICIDE"
"1098",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","0.022","FUNGICIDE"
"1099",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","0.32","FUNGICIDE"
"1100",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(DIFENOCONAZOLE = 128847)","(D)","FUNGICIDE"
"1101",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","0.59","FUNGICIDE"
"1102",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","0.214","FUNGICIDE"
"1103",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUOPYRAM = 80302)","0.119","FUNGICIDE"
"1104",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","0.17","FUNGICIDE"
"1105",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FOSETYL-AL = 123301)","(D)","FUNGICIDE"
"1106",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(IPRODIONE = 109801)","(D)","FUNGICIDE"
"1107",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ISOFETAMID = 270000)","(D)","FUNGICIDE"
"1108",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","0.488","FUNGICIDE"
"1109",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","0.104","FUNGICIDE"
"1110",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","0.301","FUNGICIDE"
"1111",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(POLYOXIN D ZINC SALT = 230000)","0.044","FUNGICIDE"
"1112",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(POTASSIUM BICARBON. = 73508)","2.425","FUNGICIDE"
"1113",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PROPICONAZOLE = 122101)","0.112","FUNGICIDE"
"1114",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","0.171","FUNGICIDE"
"1115",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","0.628","FUNGICIDE"
"1116",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(QUINOLINE = 55459)","0.096","FUNGICIDE"
"1117",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(STREPTOMYCES LYDICUS = 6327)","(NA)","FUNGICIDE"
"1118",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SULFUR = 77501)","4.865","FUNGICIDE"
"1119",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(TETRACONAZOLE = 120603)","0.038","FUNGICIDE"
"1120",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","0.636","FUNGICIDE"
"1121",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(THIRAM = 79801)","2.078","FUNGICIDE"
"1122",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(TRIFLOXYSTROBIN = 129112)","0.114","FUNGICIDE"
"1123",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(TRIFLUMIZOLE = 128879)","0.241","FUNGICIDE"
"1124",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","0.096","HERBICIDE"
"1125",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"1126",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(GLYPHOSATE POT. SALT = 103613)","(D)","HERBICIDE"
"1127",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"1128",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","0.353","HERBICIDE"
"1129",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PENDIMETHALIN = 108501)","1.364","HERBICIDE"
"1130",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"1131",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","0.019","INSECTICIDE"
"1132",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ACEQUINOCYL = 6329)","0.297","INSECTICIDE"
"1133",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","0.118","INSECTICIDE"
"1134",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(AZADIRACHTIN = 121701)","0.032","INSECTICIDE"
"1135",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BIFENAZATE = 586)","0.49","INSECTICIDE"
"1136",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","0.098","INSECTICIDE"
"1137",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT KURSTAK ABTS-1857 = 6523)","(NA)","INSECTICIDE"
"1138",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"1139",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT KURSTAKI SA-11 = 6519)","(NA)","INSECTICIDE"
"1140",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT SUB AIZAWAI GC-91 = 6426)","(NA)","INSECTICIDE"
"1141",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BUPROFEZIN = 275100)","(D)","INSECTICIDE"
"1142",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","(NA)","INSECTICIDE"
"1143",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CARBARYL = 56801)","(D)","INSECTICIDE"
"1144",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","0.071","INSECTICIDE"
"1145",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CHLORPYRIFOS = 59101)","(D)","INSECTICIDE"
"1146",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","(NA)","INSECTICIDE"
"1147",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CYANTRANILIPROLE = 90098)","(D)","INSECTICIDE"
"1148",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," ","0.179","INSECTICIDE"
"1149",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(DIAZINON = 57801)","(D)","INSECTICIDE"
"1150",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(EMAMECTIN BENZOATE = 122806)","(D)","INSECTICIDE"
"1151",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","(D)","INSECTICIDE"
"1152",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENBUTATIN-OXIDE = 104601)","(D)","INSECTICIDE"
"1153",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","0.286","INSECTICIDE"
"1154",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","0.105","INSECTICIDE"
"1155",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLONICAMID = 128016)","0.082","INSECTICIDE"
"1156",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","0.172","INSECTICIDE"
"1157",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","0.181","INSECTICIDE"
"1158",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","0.5","INSECTICIDE"
"1159",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(LAMBDA-CYHALOTHRIN = 128897)","(D)","INSECTICIDE"
"1160",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MALATHION = 57701)","1.799","INSECTICIDE"
"1161",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","0.176","INSECTICIDE"
"1162",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NALED = 34401)","0.891","INSECTICIDE"
"1163",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NEEM OIL = 25006)","(D)","INSECTICIDE"
"1164",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NEEM OIL","6.34","INSECTICIDE"
"1165",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NOVALURON = 124002)","0.073","INSECTICIDE"
"1166",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","(D)","INSECTICIDE"
"1167",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(POTASSIUM SALTS = 79021)","(D)","INSECTICIDE"
"1168",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","0.054","INSECTICIDE"
"1169",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRIPROXYFEN = 129032)","(D)","INSECTICIDE"
"1170",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPINETORAM = 110007)","0.069","INSECTICIDE"
"1171",2018,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPINOSAD = 110003)","0.091","INSECTICIDE"
